id,tweets,likes,retweets,Tweet_Score,time,followers,friends,User_Score,location,key_word,inclakeontario,Sentiment,Subjectivity,tweet_effectiveness,Donation
1466225370408099843,"RT Amandeep1518: ""create good memories today so that u can have a good past""
Millions of volunteer of derasachasauda do plantation,blood…",0.0,2.0,4.0,2021-12-02 01:59:04,21.0,4.0,29.0,"Rome, Lazio",volunteer+litter+Ontario,0.0,0.3833333333333333,0.4833333333333334,2.7352335039755564,0
1466225304221806592,"""create good memories today so that u can have a good past""
Millions of volunteer of derasachasauda do plantation,blood donation,cleanliness campaign and many more activities to protect Environment nd Humanity. These both things play vital role in our life.
healthiswealth https://t.co/MUDM6nPigr",1.0,2.0,5.0,2021-12-02 01:58:48,954.0,43.0,1040.0,Ratia Haryana,volunteer+litter+Ontario,0.0,0.375,0.47500000000000003,1.6572571256909283,1
1466208992481349642,"RT PeeJayAitch: Last month was the wettest November, and the wettest month, in the past 142 years here in Chilliwack with 615.6 millimetr…",0.0,5.0,10.0,2021-12-02 00:53:59,101.0,229.0,559.0,"Chilliwack, BC",volunteer+litter+Ontario,0.0,-0.125,0.15833333333333333,3.6397892632240576,0
1466206854430617600,"RT PeeJayAitch: Last month was the wettest November, and the wettest month, in the past 142 years here in Chilliwack with 615.6 millimetr…",0.0,5.0,10.0,2021-12-02 00:45:29,591.0,92.0,775.0,Chilliwack B.C.,volunteer+litter+Ontario,0.0,-0.125,0.15833333333333333,3.461043888675783,0
1466205738989080576,"RT PeeJayAitch: Last month was the wettest November, and the wettest month, in the past 142 years here in Chilliwack with 615.6 millimetr…",0.0,5.0,10.0,2021-12-02 00:41:03,1292.0,1423.0,4138.0,"Fraser Valley B.C, Canada",volunteer+litter+Ontario,0.0,-0.125,0.15833333333333333,2.7648823004253984,0
1466204802170245120,"Last month was the wettest November, and the wettest month, in the past 142 years here in Chilliwack with 615.6 millimetres of precipitation, according to our local volunteer weather observer for Environment Canada, Roger Pannett.
weather",13.0,5.0,23.0,2021-12-02 00:37:20,2939.0,1497.0,5933.0,"Chilliwack, British Columbia",volunteer+litter+Ontario,0.0,-0.08333333333333333,0.10555555555555556,6.095501645708336,0
1466138479105122313,RT MindCymru: We’re hiring an Office and Volunteer Manager. If you enjoy ensuring a smoothly run working environment and have sound experi…,0.0,2.0,4.0,2021-12-01 20:13:47,3872.0,4774.0,13420.0,"Merthyr Tydfil, Wales",volunteer+litter+Ontario,0.0,0.4000000000000001,0.4666666666666666,0.9690503451108206,0
1466134236767956993,"Apply today to become a South Dakota Master Naturalist! 
- Learn to think like a naturalist. 
- Learn about SD nature &amp; environment. 
- Contribute to citizen science.
- Volunteer in your community
Go to https://t.co/ra7mqeww7B for more info &amp; to sign up! https://t.co/mdqfSQ9Nxb",1.0,0.0,1.0,2021-12-01 19:56:56,132.0,88.0,308.0,"Pierre, SD",volunteer+litter+Ontario,0.0,0.625,0.5,0.401840313468179,0
1466120167000264706,"Want to help the environment &amp; volunteer? KUBAG have been removing rhododendron species from Kingston Hill woodland, so a new habitat can grow. You'll chop &amp; dig shrub out of the woodland! Interested? Sign up!

https://t.co/B5OQeUqPdF

Kuextra KingstonUniversity kingstonaward https://t.co/FQM57wUfto",0.0,0.0,0.0,2021-12-01 19:01:01,45.0,37.0,119.0,,volunteer+litter+Ontario,0.0,0.2414772727272727,0.4772727272727273,0.0,0
1466117151962583042,"We're talking about PHE (Population, Health, and Environment) during our National Volunteer Call happening TOMORROW  5pm PT/8pm ET with Dr. Joan Castro, M.D. of PATH Foundation Philippines, Inc. (PFPI). Join us by signing up here! 
https://t.co/uhUnCnh8XB https://t.co/fH4izPGsgD",4.0,0.0,4.0,2021-12-01 18:49:02,5117.0,3061.0,11239.0,"Washington, DC",volunteer+litter+Ontario,0.0,0.0,0.0,0.9874768991320917,0
1466116258395525120,RT shanesmiley: jhollymc The guy spent the day helping scrub graffiti off walls. He was a volunteer in a hostile environment. Good thing…,0.0,1.0,2.0,2021-12-01 18:45:29,344.0,926.0,2196.0,,volunteer+litter+Ontario,0.0,0.3,0.35000000000000003,0.5985098894891818,0
1466082271249805317,Do you enjoy being in a customer facing environment and being part of a team? Volunteer with us as a Welcome Host this festive season! A great opportunity to engage with our visitors whilst learning about London Transport's history. Apply by 7 December  https://t.co/YkQKuwPmDt,1.0,0.0,1.0,2021-12-01 16:30:26,36718.0,995.0,38708.0,London,volunteer+litter+Ontario,0.0,0.7333333333333334,0.7166666666666667,0.2179693623008907,0
1466075254976045056,Take part in the Environmentally Endangered Lands Program cleanup event Dec. 11 at Florida City Pineland. You can register to volunteer at: https://t.co/Mt610vIF4S https://t.co/TRVqrFjjVd,0.0,0.0,0.0,2021-12-01 16:02:33,824.0,537.0,1898.0,"Miami, FL",volunteer+litter+Ontario,0.0,0.0,0.0,0.0,0
1466063035789889540,"We’re hiring an Office and Volunteer Manager. If you enjoy ensuring a smoothly run working environment and have sound experience in a PA/Office Manager role, we’d like to hear from you. Apply today &gt; https://t.co/6AfA24F7zi
charityjobs https://t.co/XJO2GqWZjx",8.0,2.0,12.0,2021-12-01 15:14:00,12096.0,792.0,13680.0,Wales | Cymru,volunteer+litter+Ontario,0.0,0.4000000000000001,0.4666666666666666,2.9012935701675793,0
1466035643893497861,RT ffxgreen: Do you love interacting with people? Are you comfortable sharing information with others informally or via formal presentatio…,0.0,1.0,2.0,2021-12-01 13:25:09,987.0,504.0,1995.0,,volunteer+litter+Ontario,0.0,0.45,0.7,0.6060710929229113,0
1465997006082482183,"Sessions for this program happen once a week, on Saturdays between 3pm - 5pm. Do let us know if you can volunteer and help provide the right environment for these children

wearecreatingfutures lifeskills ngo  volunteer togetherwecan makeadifference csr csrinitiative",0.0,0.0,0.0,2021-12-01 10:51:37,122.0,85.0,292.0,Bangalore,volunteer+litter+Ontario,0.0,0.2857142857142857,0.5357142857142857,0.0,0
1465973456244297729,How one woman escaped the rat race and went off to Africa to volunteer on environmental projects https://t.co/rrg6MpSvbJ environment volunteering Africa,0.0,0.0,0.0,2021-12-01 09:18:03,13598.0,14596.0,42790.0,South East,volunteer+litter+Ontario,0.0,0.0,0.0,0.0,0
1465972572860948483,Thinking about other environmental projects with child engagement at St Nick’s Environment Centre and adult support involvement in Converge at YSJ where I volunteer. ( engagement in community) wider/ broader collective action and POWER in numbers for action.,0.0,0.0,0.0,2021-12-01 09:14:32,3.0,108.0,219.0,"York, England",volunteer+litter+Ontario,0.0,0.043750000000000004,0.21875,0.0,0
1465968075061088257,"Please volunteer yourself and plant trees I 🇸🇸
We more and more trees... We need Oxygen... We need healthy environment...",0.0,0.0,0.0,2021-12-01 08:56:40,134.0,365.0,864.0,,volunteer+litter+Ontario,0.0,0.5,0.5,0.0,0
1465837694769004549,RT kingcountyparks: It's planting season! All the rainfall has created a hospitable environment for the native plants our Volunteer Progra…,0.0,5.0,10.0,2021-12-01 00:18:35,57.0,385.0,827.0,Seattle,volunteer+litter+Ontario,0.0,0.0,0.0,3.427585643714409,0
1465835371560726528,"If the environment needs my sperm, I'm happy to volunteer https://t.co/GYP3l6x0rW",1.0,0.0,1.0,2021-12-01 00:09:21,643.0,229.0,1101.0,,volunteer+litter+Ontario,0.0,0.8,1.0,0.32875408276014534,0
1465832870950359044,RT MathewsFiona: Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up…,0.0,8.0,16.0,2021-11-30 23:59:24,4312.0,4988.0,14288.0,Staying Global,volunteer+litter+Ontario,0.0,0.0,0.0,3.8508086577973057,0
1465830657909743626,RT MathewsFiona: Scrub clearance has been promoted by wildlife organisations for years (all those volunteer working parties..). Tidying up…,0.0,8.0,16.0,2021-11-30 23:50:37,6865.0,7219.0,21303.0,"London, England",volunteer+litter+Ontario,0.0,0.0,0.0,3.696481218045553,0
1465798290654437379,"inderasakti_kl Sadly, we hv nvr been instilled in our hearts 2 care for d environment/mother nature in general incl 2 hv the hearts for the abandoned strays. I don’t remember growing up continuously getting the opportunity to “volunteer” via schs activities let alone dlm kelas moral education.",1.0,0.0,1.0,2021-11-30 21:42:00,27.0,124.0,275.0,,volunteer+litter+Ontario,0.0,-0.15,0.5833333333333334,0.4099481807173218,0
1465787963221155842,Do you love interacting with people? Are you comfortable sharing information with others informally or via formal presentations? You are meant to be a HomeWise volunteer! Learn more and apply by Dec. 10: https://t.co/V8XyXmGEFP https://t.co/Na4mvryxUw,1.0,1.0,3.0,2021-11-30 21:00:58,451.0,100.0,651.0,"Fairfax County, Virginia",volunteer+litter+Ontario,0.0,0.5,0.6333333333333333,1.0662568492569588,0
1465757673186418689,RT kingcountyparks: It's planting season! All the rainfall has created a hospitable environment for the native plants our Volunteer Progra…,0.0,5.0,10.0,2021-11-30 19:00:36,1887.0,3326.0,8539.0,"Greater Seattle metro area, WA",volunteer+litter+Ontario,0.0,0.0,0.0,2.543618599019956,0
1465745435448987650,"RT LordshipHub: Want to volunteer in a friendly, community environment ... to learn new work skills, to be part of your community, to make…",0.0,1.0,2.0,2021-11-30 18:11:58,750.0,1313.0,3376.0,"Tottenham, London",volunteer+litter+Ontario,0.0,0.2556818181818182,0.4772727272727273,0.5668287660406301,0
1465742078441254916,"Get off, get outside, hug a tree, volunteer to help others, get involved IRL with saving the environment. 

Generation Z Is Forging Healthy SocialMedia Practices for the Benefit of All https://t.co/ODKrzKya1S politics",3.0,0.0,3.0,2021-11-30 17:58:38,2354.0,2710.0,7774.0,,volunteer+litter+Ontario,0.0,0.25,0.275,0.7710804654636124,0
1465739482125242372,"Want to volunteer in a friendly, community environment ... to learn new work skills, to be part of your community, to make friends and build confidence? Call, email or drop in to Lordship Hub in Lordship Rec, N17 6NU to see what opportunities are there for you.
volunteering https://t.co/dpyEF94U9p",1.0,1.0,3.0,2021-11-30 17:48:19,2178.0,812.0,3802.0,"Tottenham, London",volunteer+litter+Ontario,0.0,0.2556818181818182,0.4772727272727273,0.8379859915838044,0
1465720815924752385,RT megaphone_news: Fires ignited in Bchamoun on Monday keep spreading due to high wind speed and rising temperatures. A volunteer firefi…,0.0,2.0,4.0,2021-11-30 16:34:08,145.0,272.0,689.0,Lofty mountains,volunteer+litter+Ontario,0.0,0.0175,0.45749999999999996,1.40933440557545,0
1465713447174242306,"Today is GivingTuesday! Come join us in giving back at https://t.co/UOod4d3X9A.

As a 100% volunteer-run organization, whether you donate to fund our mission, donate your time as a volunteer, or donate your voice to help share our platform, we thank you! Nonprofit Environment",0.0,0.0,0.0,2021-11-30 16:04:52,42.0,187.0,416.0,,volunteer+litter+Ontario,0.0,0.0,0.0,0.0,0
1465713401234182147,RT IrisMerka: Does your environment change your way of thinking or does your thinking change your environment? RecoTechFI MetropoliaBiz…,0.0,1.0,2.0,2021-11-30 16:04:41,184.0,533.0,1250.0,"Helsinki, Finland ",volunteer+litter+Ontario,0.0,0.0,0.0,0.6458050093801021,0
1465712226799525894,"For a nice timelinecleanser, a story from here in Chicago about someone taking real action to improve our environment. AHotMess environmentawareness    https://t.co/vKYvRG0D2f",1.0,0.0,1.0,2021-11-30 16:00:01,1068.0,1624.0,4316.0,Chicago,volunteer+litter+Ontario,0.0,0.375,0.575,0.2750970006045853,0
1465703974732910603,"Fires ignited in Bchamoun on Monday keep spreading due to high wind speed and rising temperatures. A volunteer firefighter with the civildefense suffered from burns as he attempted to put them out, 
./1
 Fires Forest Environment Lebanon https://t.co/7sdn9xV7kj",2.0,2.0,6.0,2021-11-30 15:27:13,27507.0,52.0,27611.0,Lebanon,volunteer+litter+Ontario,0.0,0.0175,0.45749999999999996,1.3510220744204968,0
1465655854754144259,"International Volunteer Day, on 03 December, 2021

-VOLUNTEERISM AND ENVIRONMENT-
AN EXPERIENTIAL ACTION
AT THE MEDITERRANEAN SUBURBAN ENVIRONMENTAL PARK, CIHEAM-MAICh

Α joint cooperation activity among the Municipality of Chania, the Forestry Directorate, and CIHEAM-MAICh. https://t.co/XfvfDdVUSc",2.0,0.0,2.0,2021-11-30 12:16:00,26.0,7.0,40.0,Greece,volunteer+litter+Ontario,0.0,0.03333333333333333,0.03333333333333333,1.2483927011635698,0
1465652094376026114,"RT JobsMatchSK: Need to recruit volunteers for your charity, social enterprise, not-for-profit or community group? 

From how to create a…",0.0,2.0,4.0,2021-11-30 12:01:04,1841.0,4119.0,10079.0,"Denver, CO",volunteer+litter+Ontario,0.0,0.03333333333333333,0.06666666666666667,0.999146368009589,0
1465652055054430218,"RT JobsMatchSK: Need to recruit volunteers for your charity, social enterprise, not-for-profit or community group? 

From how to create a…",0.0,2.0,4.0,2021-11-30 12:00:55,1058.0,4539.0,10136.0,Antarctica,volunteer+litter+Ontario,0.0,0.03333333333333333,0.06666666666666667,0.9985354974445133,0
1465652003187703813,"Need to recruit volunteers for your charity, social enterprise, not-for-profit or community group? 

From how to create a targeted job description to creating a safe environment for volunteering, check out our top tips on recruiting a volunteer here 👇

https://t.co/9aZNyib7GW https://t.co/2WxztY4SYI",1.0,2.0,5.0,2021-11-30 12:00:42,522.0,313.0,1148.0,Stockport,volunteer+litter+Ontario,0.0,0.3444444444444444,0.35555555555555557,1.6340179594609232,0
1465638604361932800,"PLANT TREES: 🌳

Would you like to make a difference in the local community &amp; help the environment? Volunteer to plant 120 trees on The Sands.

Sat 4th Dec, 1.00pm-2.30pm.

Contact Mr Bains for info.

https://t.co/70XRW4kSTj

PlantForOurFuture NationalTreeWeek TheTreeCouncil https://t.co/J7kVjwejKE",0.0,0.0,0.0,2021-11-30 11:07:28,3427.0,400.0,4227.0,Durham,volunteer+litter+Ontario,0.0,0.0,0.0,0.0,0
1465608823792705539,The active community volunteer with the National Environment Agency (NEA) adds: “It’s important for a small group to lead and show the way. https://t.co/Ar59wQTzIi via stcom Retailer Coronavirus,0.0,0.0,0.0,2021-11-30 09:09:07,152.0,102.0,356.0,Singapore,volunteer+litter+Ontario,0.0,0.005555555555555573,0.6666666666666666,0.0,0
1465606530296958978,"LeedsBeckMArch ArchitectureOpenLecture series

Jane is sustainability advisor on warwickuni Estate &amp; Environment Committee.
As a masterplanner and volunteer, she advises the Nat_Mem_Arb, in South Staff, on their young arboretum.

https://t.co/bMIzy9S3vn

LBUArtsResearch https://t.co/vEKsxVYeTS",0.0,0.0,0.0,2021-11-30 09:00:01,296.0,384.0,1064.0,Leeds Beckett University,volunteer+litter+Ontario,0.0,0.1,0.4,0.0,0
1465604838910214144,"Looking to get back on your bike? Check our https://t.co/CDnwr5qPHD has great volunteer led rides for all abilities.

There's regular rides at LiveItHull closed cycle circuit at Ennerdale Leisure Centre! So you can build up your road confidence in a traffic free environment https://t.co/ofK2pVbNGj",0.0,0.0,0.0,2021-11-30 08:53:17,316.0,151.0,618.0,,volunteer+litter+Ontario,0.0,0.21500000000000002,0.3453846153846154,0.0,0
1465603507755569152,Does your environment change your way of thinking or does your thinking change your environment? RecoTechFI MetropoliaBiz volunteer https://t.co/1zvDFW7LeJ,6.0,1.0,8.0,2021-11-30 08:48:00,10.0,24.0,58.0,,volunteer+litter+Ontario,0.0,0.0,0.0,4.536618466533648,0
1465516762263441408,"RT ValleyChange: Join us on Sunday, December 12th as we beautify our community! 🧹🗑🌍 ♻️ 

Bring a friend or two and bring your family along…",0.0,2.0,4.0,2021-11-30 03:03:18,13860.0,6174.0,26208.0,,volunteer+litter+Ontario,0.0,0.0,0.0,0.9052981460316166,0
1465488678281564167,RT kingcountyparks: It's planting season! All the rainfall has created a hospitable environment for the native plants our Volunteer Progra…,0.0,5.0,10.0,2021-11-30 01:11:43,220.0,1060.0,2340.0,"Seattle, WA",volunteer+litter+Ontario,0.0,0.0,0.0,2.968049665920433,0
1465486869483773957,"Join us on Sunday, December 12th as we beautify our community! 🧹🗑🌍 ♻️ 

Bring a friend or two and bring your family along. 

BlackLivesMatter Community Cleanup Earth🌍 Volunteer Nature SanFernandoValley ShowUpShowOut Environment https://t.co/OhHfepQjlK",3.0,2.0,7.0,2021-11-30 01:04:31,537.0,96.0,729.0,,volunteer+litter+Ontario,0.0,0.0,0.0,2.445220486670949,0
